Seed_num,SP_maj,SP_min,SPD,EO_maj,EO_min,EOD,PE_maj,PE_min,PED,TE_maj,TE_min,TED,OA_maj,OA_min,OAD,PRP_maj,PRP_min,PRPD,CSP_B0_maj,CSP_B0_min,CSD_B0,CSP_B1_maj,CSP_B1_min,CSD_B1,Acc
10,0.7079392271728183,0.9403278121611327,-0.23238858498831438,0.9060402684563759,0.9765886287625418,-0.07054836030616596,0.4065934065934066,0.6923076923076923,-0.2857142857142857,0.4665334688343806,0.14532788109696057,0.32120558773742003,0.7845270513520444,0.8731358002006357,-0.08860874884859138,0.7909369652374958,0.8817337195786275,-0.09079675434113166,0.6858974358974359,0.8789473684210526,-0.19304993252361669,0.7738095238095238,1.0,-0.22619047619047616,0.8375297251566287
11,0.6973091560435084,0.937927202864563,-0.2406180468210546,0.8947368421052632,0.9932432432432432,-0.09850640113798004,0.39759036144578314,0.7166666666666667,-0.31907630522088354,0.5113973049860145,0.15376850158349908,0.35762880340251546,0.7887888384742835,0.8734541405669256,-0.08466530209264211,0.7979334131155688,0.8827747620750788,-0.08484134895951001,0.7243589743589743,0.8950276243093923,-0.17066864995041797,0.7088607594936709,1.0,-0.2911392405063291,0.839392978003384
12,0.7042400641175567,0.9389481142883686,-0.23470805017081187,0.8859060402684564,0.9899665551839465,-0.10406051491549007,0.34831460674157305,0.7037037037037037,-0.35538909696213067,0.48489115843954556,0.14837698877004302,0.33651416966950254,0.7859214961136886,0.8728594380607018,-0.08693794194701321,0.7935498293936007,0.8821626384794378,-0.08861280908583702,0.6708074534161491,0.9025641025641026,-0.23175664914795346,0.7142857142857143,1.0,-0.2857142857142857,0.8378749942836237
13,0.7053883358293992,0.9392601312439067,-0.23387179541450753,0.8970588235294118,0.9839743589743589,-0.08691553544494712,0.4943820224719101,0.6296296296296297,-0.13524760715771955,0.4839931023321203,0.14995260815117872,0.33404049418094156,0.785972108289651,0.8733047906620539,-0.08733268237240288,0.792869595103869,0.8821978559047012,-0.08932826080083223,0.7283950617283951,0.8711340206185567,-0.14273895889016164,0.7619047619047619,1.0,-0.23809523809523814,0.8382094022956968
14,0.7062035157847257,0.9394504536121486,-0.2332469378274229,0.8904109589041096,0.9801324503311258,-0.08972149142701624,0.3548387096774194,0.6,-0.2451612903225806,0.48089713588605676,0.1506204646284806,0.33027667125757615,0.785144090084542,0.8737132819690598,-0.08856919188451784,0.7921923100728379,0.8825102048251734,-0.09031789475233554,0.6729559748427673,0.8756756756756757,-0.20271970083290847,0.7,0.9820359281437125,-0.2820359281437126,0.8380407691955915
15,0.69715865655948,0.9384130346450659,-0.24125437808558592,0.8944099378881988,0.9930313588850174,-0.09862142099681859,0.3157894736842105,0.7916666666666666,-0.4758771929824561,0.5165886190009612,0.1574558290207185,0.3591327899802427,0.7888230335515971,0.872828804665034,-0.08400577111343688,0.7986168611772478,0.8823617354125254,-0.08374487423527754,0.6521739130434783,0.9245283018867925,-0.2723543888433142,0.7263157894736842,1.0,-0.27368421052631575,0.8390525677962227
16,0.7134634440119351,0.9403075654176624,-0.2268441214057273,0.9477124183006536,0.976271186440678,-0.02855876814002445,0.5212765957446809,0.6938775510204082,-0.17260095527572727,0.45852009520114245,0.1393732219742411,0.3191468732269014,0.7827818200366629,0.8730322255825478,-0.09025040554588493,0.7877495771612244,0.8816160626066397,-0.09386648544541532,0.6942675159235668,0.8777777777777778,-0.18351026185421093,0.9444444444444444,1.0,-0.05555555555555558,0.8366837014679653
17,0.697110665273974,0.9376045802503693,-0.24049391497639527,0.9166666666666666,0.9715189873417721,-0.05485232067510548,0.3411764705882353,0.6896551724137931,-0.34847870182555785,0.5090786554026756,0.15935614294360428,0.3497225124590713,0.7891800926465832,0.8724995688631656,-0.08331947621658242,0.798448885843499,0.8823958541621627,-0.08394696831866366,0.6797385620915033,0.8932038834951457,-0.21346532140364238,0.71875,0.9702380952380952,-0.25148809523809523,0.8388885077971372
18,0.6971877468592826,0.93832828385884,-0.2411405369995574,0.8648648648648649,0.9833333333333333,-0.11846846846846837,0.3717948717948718,0.676923076923077,-0.30512820512820515,0.5056111617677164,0.16193237112271902,0.34367879064499735,0.7886172557330108,0.8728647809368434,-0.08424752520383261,0.7979149817618969,0.8826002647630959,-0.08468528300119904,0.6962025316455697,0.8594594594594595,-0.16325692781388979,0.6911764705882353,1.0,-0.3088235294117647,0.8390519961585952
19,0.6972690723667561,0.9383566377759569,-0.24108756540920084,0.8698630136986302,0.9735099337748344,-0.10364692007620424,0.4421052631578947,0.75,-0.3078947368421053,0.5066659673556225,0.1507400880713416,0.35592587928428093,0.7890722722830826,0.8732907447863016,-0.08421847250321901,0.7980743305567424,0.8824628032973955,-0.08438847274065309,0.6870748299319728,0.8913043478260869,-0.20422951789411414,0.723404255319149,1.0,-0.276595744680851,0.8393892623588055
20,0.007971379744614655,0.0009001580118137856,0.007803501401229063,0.024212518221303082,0.006477402364289064,0.025886695735199913,0.051386354120449285,0.0438610938942544,0.07439779730736701,0.027872778233165946,0.007072533959308575,0.026726093403276856,0.002933022740326637,0.00043333982345056894,0.002952668226133197,0.00514363623642353,0.0003903829487641984,0.005035682669236936,0.0,0.0,0.029174774119507276,0.0,0.0,0.05931799499025697,0.0011930099412549402
